date,line_id,brand,model_name,inspector_id,defect_type,severity,action,detection_point,inspection_time_seconds,photo_taken
2025-11-04,L4,Decathlon,Kalenji Trail Sole Unit,INS_12,ljepilo vidljivo,minor,pass,final,37,False
2025-03-05,L7,Decathlon,Kalenji Trail Sole Unit,INS_08,šav neravnomjeran,major,scrap,final,57,True
2025-05-21,L7,Decathlon,Quechua Hiking Upper,INS_11,šav neravnomjeran,minor,pass,inline,37,False
2025-07-23,L2,Nike,Air Max Flyknit Upper,INS_12,logo pozicija,major,rework,final,43,True
2025-08-18,L3,Nike,Dunk Low Textile Upper,INS_06,materijal oštećen,major,rework,final,37,False
2025-10-31,L3,Nike,Pegasus 3D Knit Collar,INS_04,ljepilo vidljivo,major,scrap,final,29,True
2025-05-22,L4,Crocs,Classic Clog Strap Assembly,INS_09,boja odstupa,minor,pass,incoming,40,False
2025-09-02,L2,Nike,Air Max Flyknit Upper,INS_12,boja odstupa,major,rework,final,64,True
2025-04-17,L8,Nike,Air Max Flyknit Upper,INS_09,materijal oštećen,critical,scrap,inline,42,False
2025-07-02,L3,Nike,Pegasus 3D Knit Collar,INS_11,šav neravnomjeran,major,rework,inline,34,True
2026-01-06,L1,Nike,Vaporfly Engineered Mesh,INS_03,materijal oštećen,minor,rework,inline,26,True
2025-11-21,L7,Decathlon,Kalenji Trail Sole Unit,INS_04,đon delaminacija,critical,scrap,inline,40,False
2025-04-22,L7,Decathlon,Kalenji Trail Sole Unit,INS_01,ljepilo vidljivo,major,scrap,final,59,True
2025-10-09,L2,Nike,Air Max Flyknit Upper,INS_05,materijal oštećen,critical,scrap,incoming,39,True
2025-05-23,L3,Nike,Air Max Flyknit Upper,INS_11,ljepilo vidljivo,minor,pass,final,37,True
2025-09-25,L7,Decathlon,Kiprun Carbon Plate,INS_11,3D knit greška,minor,pass,inline,44,False
2025-05-13,L5,Crocs,Classic Clog Strap Assembly,INS_06,3D knit greška,critical,scrap,customer_return,43,False
2026-02-12,L1,Nike,Pegasus 3D Knit Collar,INS_14,3D knit greška,minor,pass,inline,46,True
2025-12-09,L8,Nike,Air Max Flyknit Upper,INS_06,3D knit greška,major,scrap,customer_return,64,False
2025-12-05,L7,Decathlon,Quechua Hiking Upper,INS_03,logo pozicija,minor,pass,final,59,True
2026-02-20,L1,Nike,ZoomX Carbon Plate Insert,INS_13,ljepilo vidljivo,major,pass,final,27,True
2025-11-12,L6,Decathlon,Kalenji Trail Sole Unit,INS_15,šav neravnomjeran,minor,rework,final,17,True
2025-05-08,L4,Nike,Pegasus 3D Knit Collar,INS_09,logo pozicija,minor,pass,inline,46,False
2025-05-20,L1,Decathlon,Quechua Hiking Upper,INS_15,šav neravnomjeran,major,rework,final,38,True
2025-12-11,L7,Nike,Pegasus 3D Knit Collar,INS_06,dimenzija van tolerancije,major,rework,inline,51,True
2025-04-07,L1,Nike,Pegasus 3D Knit Collar,INS_12,dimenzija van tolerancije,major,pass,final,51,True
2025-03-25,L1,Nike,Pegasus 3D Knit Collar,INS_12,ljepilo vidljivo,major,rework,final,24,True
2025-03-25,L3,Crocs,Bayaband Slide Upper,INS_02,đon delaminacija,critical,scrap,inline,32,True
2025-03-11,L5,Nike,ZoomX Carbon Plate Insert,INS_01,materijal oštećen,major,pass,final,27,True
2025-05-08,L7,Decathlon,Quechua Hiking Upper,INS_11,dimenzija van tolerancije,critical,scrap,final,38,True
2025-12-08,L3,Nike,Pegasus 3D Knit Collar,INS_14,ljepilo vidljivo,critical,scrap,final,33,False
2025-03-28,L6,Decathlon,Kalenji Trail Sole Unit,INS_02,materijal oštećen,major,rework,inline,50,False
2026-02-25,L6,Decathlon,Quechua Hiking Upper,INS_04,šav neravnomjeran,minor,rework,inline,54,True
2025-06-03,L7,Decathlon,Quechua Hiking Upper,INS_01,šav neravnomjeran,critical,scrap,customer_return,53,False
2026-01-30,L2,Crocs,Classic Clog Strap Assembly,INS_14,đon delaminacija,major,rework,final,54,False
2026-02-04,L7,Decathlon,Kalenji Trail Sole Unit,INS_15,materijal oštećen,critical,scrap,final,40,False
2025-09-23,L8,Nike,Dunk Low Textile Upper,INS_05,boja odstupa,critical,scrap,inline,27,True
2025-06-09,L2,Nike,Air Max Flyknit Upper,INS_10,đon delaminacija,major,scrap,customer_return,45,True
2025-12-02,L3,Nike,Air Max Flyknit Upper,INS_08,dimenzija van tolerancije,major,rework,customer_return,42,True
2026-01-05,L1,Nike,Dunk Low Textile Upper,INS_15,boja odstupa,minor,pass,inline,53,True
2025-06-11,L6,Decathlon,Kalenji Trail Sole Unit,INS_11,ljepilo vidljivo,major,rework,inline,41,True
2026-01-02,L7,Nike,Dunk Low Textile Upper,INS_12,šav neravnomjeran,critical,scrap,inline,53,True
2025-10-17,L1,Nike,Dunk Low Textile Upper,INS_01,ljepilo vidljivo,minor,rework,inline,20,True
2025-08-05,L4,Crocs,Bayaband Slide Upper,INS_09,ljepilo vidljivo,major,scrap,final,68,True
2025-12-22,L6,Decathlon,Kiprun Carbon Plate,INS_13,3D knit greška,major,rework,final,50,False
2025-10-31,L1,Nike,Pegasus 3D Knit Collar,INS_14,materijal oštećen,major,scrap,final,44,True
2025-09-02,L8,Nike,ZoomX Carbon Plate Insert,INS_06,šav neravnomjeran,minor,pass,final,32,True
2026-01-20,L2,Crocs,Classic Clog Strap Assembly,INS_03,materijal oštećen,major,rework,final,32,True
2025-05-14,L2,Nike,Pegasus 3D Knit Collar,INS_10,materijal oštećen,major,rework,final,64,True
2026-02-26,L4,Crocs,LiteRide Insole Unit,INS_14,boja odstupa,minor,pass,incoming,34,True
2025-05-23,L2,Decathlon,Kalenji Trail Sole Unit,INS_07,materijal oštećen,minor,pass,inline,48,False
2025-08-15,L8,Crocs,LiteRide Insole Unit,INS_15,šav neravnomjeran,major,rework,final,42,True
2025-04-03,L2,Nike,Dunk Low Textile Upper,INS_03,dimenzija van tolerancije,major,scrap,inline,57,False
2025-05-19,L5,Crocs,Bayaband Slide Upper,INS_15,logo pozicija,major,rework,incoming,33,False
2025-03-03,L1,Nike,Dunk Low Textile Upper,INS_14,ljepilo vidljivo,major,rework,incoming,42,False
2025-08-05,L3,Nike,ZoomX Carbon Plate Insert,INS_06,3D knit greška,major,rework,final,70,False
2025-04-21,L5,Crocs,Bayaband Slide Upper,INS_12,3D knit greška,critical,scrap,inline,32,False
2025-04-03,L2,Nike,Air Max Flyknit Upper,INS_15,dimenzija van tolerancije,major,rework,incoming,54,True
2025-10-31,L8,Nike,Dunk Low Textile Upper,INS_08,boja odstupa,major,scrap,final,40,False
2025-05-19,L1,Crocs,LiteRide Insole Unit,INS_04,boja odstupa,major,rework,final,38,True
2025-12-01,L4,Crocs,LiteRide Insole Unit,INS_08,šav neravnomjeran,minor,pass,inline,36,True
2025-08-12,L4,Crocs,LiteRide Insole Unit,INS_03,dimenzija van tolerancije,critical,scrap,final,30,False
2025-04-11,L3,Nike,Pegasus 3D Knit Collar,INS_02,šav neravnomjeran,major,rework,final,53,True
2025-03-14,L2,Nike,Vaporfly Engineered Mesh,INS_10,đon delaminacija,minor,pass,inline,52,True
2025-04-23,L6,Decathlon,Kiprun Carbon Plate,INS_06,dimenzija van tolerancije,critical,scrap,final,41,False
2025-07-01,L8,Crocs,Bayaband Slide Upper,INS_13,materijal oštećen,major,rework,incoming,23,True
2025-11-03,L5,Crocs,LiteRide Insole Unit,INS_05,logo pozicija,major,scrap,inline,44,True
2025-07-02,L5,Crocs,Classic Clog Strap Assembly,INS_14,materijal oštećen,minor,pass,final,46,False
2025-07-03,L2,Nike,Pegasus 3D Knit Collar,INS_11,logo pozicija,minor,pass,final,55,False
2026-02-02,L4,Crocs,LiteRide Insole Unit,INS_08,đon delaminacija,major,rework,customer_return,68,True
2025-10-15,L4,Crocs,Bayaband Slide Upper,INS_03,đon delaminacija,critical,scrap,final,55,False
2025-04-16,L2,Nike,ZoomX Carbon Plate Insert,INS_07,boja odstupa,minor,pass,final,32,True
2025-07-03,L3,Crocs,Bayaband Slide Upper,INS_02,boja odstupa,major,scrap,final,44,False
2025-05-15,L1,Nike,Dunk Low Textile Upper,INS_06,ljepilo vidljivo,minor,pass,inline,59,False
2025-04-04,L1,Nike,ZoomX Carbon Plate Insert,INS_01,šav neravnomjeran,major,rework,final,47,True
2025-09-24,L6,Decathlon,Quechua Hiking Upper,INS_10,šav neravnomjeran,minor,pass,inline,39,False
2025-03-17,L6,Decathlon,Kalenji Trail Sole Unit,INS_10,3D knit greška,critical,scrap,final,48,True
2026-01-22,L3,Nike,ZoomX Carbon Plate Insert,INS_14,boja odstupa,major,scrap,inline,43,True
2025-12-31,L5,Crocs,Bayaband Slide Upper,INS_14,logo pozicija,major,scrap,inline,47,True
2025-10-07,L2,Nike,Pegasus 3D Knit Collar,INS_03,dimenzija van tolerancije,critical,scrap,incoming,49,False
2025-12-02,L3,Nike,Air Max Flyknit Upper,INS_13,dimenzija van tolerancije,major,rework,inline,52,True
2025-09-26,L5,Crocs,LiteRide Insole Unit,INS_04,dimenzija van tolerancije,critical,scrap,final,33,False
2025-03-11,L4,Nike,Dunk Low Textile Upper,INS_12,materijal oštećen,major,rework,inline,65,False
2025-10-17,L1,Nike,Dunk Low Textile Upper,INS_07,boja odstupa,minor,pass,final,46,True
2025-04-02,L1,Nike,Dunk Low Textile Upper,INS_10,šav neravnomjeran,major,rework,final,47,False
2025-11-10,L6,Decathlon,Quechua Hiking Upper,INS_07,materijal oštećen,major,rework,inline,31,False
2025-03-27,L1,Nike,ZoomX Carbon Plate Insert,INS_07,dimenzija van tolerancije,major,rework,final,48,True
2025-09-05,L8,Nike,Dunk Low Textile Upper,INS_12,šav neravnomjeran,major,rework,customer_return,45,True
2025-03-10,L3,Decathlon,Kalenji Trail Sole Unit,INS_07,dimenzija van tolerancije,minor,pass,final,60,False
2026-01-16,L4,Crocs,Classic Clog Strap Assembly,INS_02,ljepilo vidljivo,minor,pass,inline,39,False
2026-01-08,L8,Nike,Dunk Low Textile Upper,INS_01,ljepilo vidljivo,major,rework,inline,25,True
2025-07-08,L1,Nike,ZoomX Carbon Plate Insert,INS_10,ljepilo vidljivo,minor,pass,customer_return,47,True
2025-11-24,L6,Decathlon,Kalenji Trail Sole Unit,INS_01,šav neravnomjeran,major,rework,final,42,False
2026-02-18,L8,Decathlon,Quechua Hiking Upper,INS_07,boja odstupa,minor,pass,final,34,True
2025-04-25,L1,Nike,Dunk Low Textile Upper,INS_15,boja odstupa,minor,pass,final,56,True
2025-11-18,L7,Crocs,Bayaband Slide Upper,INS_04,dimenzija van tolerancije,major,rework,final,44,True
2025-09-04,L1,Nike,ZoomX Carbon Plate Insert,INS_02,dimenzija van tolerancije,major,scrap,customer_return,52,False
2025-07-10,L2,Nike,ZoomX Carbon Plate Insert,INS_01,šav neravnomjeran,major,scrap,inline,44,True
2025-10-07,L8,Decathlon,Kiprun Carbon Plate,INS_14,šav neravnomjeran,critical,scrap,inline,34,True
2025-12-18,L6,Decathlon,Quechua Hiking Upper,INS_11,boja odstupa,minor,pass,final,57,True
2025-06-20,L3,Nike,Pegasus 3D Knit Collar,INS_08,materijal oštećen,major,rework,incoming,51,False
2025-05-01,L3,Nike,ZoomX Carbon Plate Insert,INS_14,3D knit greška,minor,pass,final,70,True
2025-10-10,L8,Decathlon,Kalenji Trail Sole Unit,INS_06,logo pozicija,minor,pass,inline,22,True
2025-03-24,L7,Decathlon,Kalenji Trail Sole Unit,INS_13,šav neravnomjeran,minor,pass,final,50,False
2025-08-20,L5,Crocs,LiteRide Insole Unit,INS_04,ljepilo vidljivo,minor,rework,final,56,True
2025-05-01,L6,Decathlon,Kiprun Carbon Plate,INS_08,ljepilo vidljivo,major,rework,final,51,True
2025-12-05,L5,Nike,Vaporfly Engineered Mesh,INS_06,šav neravnomjeran,critical,scrap,final,29,True
2025-12-15,L6,Decathlon,Quechua Hiking Upper,INS_06,dimenzija van tolerancije,major,rework,inline,62,False
2025-10-15,L5,Decathlon,Quechua Hiking Upper,INS_12,ljepilo vidljivo,major,scrap,final,42,False
2025-07-01,L2,Nike,Dunk Low Textile Upper,INS_05,boja odstupa,critical,scrap,inline,50,True
2025-04-15,L6,Decathlon,Kiprun Carbon Plate,INS_13,logo pozicija,major,rework,inline,62,True
2025-10-22,L7,Decathlon,Quechua Hiking Upper,INS_01,boja odstupa,minor,pass,final,22,True
2025-09-01,L2,Nike,Dunk Low Textile Upper,INS_07,3D knit greška,minor,pass,inline,45,True
2025-04-23,L3,Nike,Air Max Flyknit Upper,INS_04,dimenzija van tolerancije,critical,scrap,final,27,True
2025-03-31,L6,Decathlon,Quechua Hiking Upper,INS_01,ljepilo vidljivo,minor,pass,inline,44,True
2025-03-17,L7,Crocs,Classic Clog Strap Assembly,INS_14,logo pozicija,minor,pass,final,58,True
2026-02-23,L4,Crocs,Classic Clog Strap Assembly,INS_10,ljepilo vidljivo,minor,pass,inline,42,True
2025-08-19,L3,Nike,Pegasus 3D Knit Collar,INS_15,logo pozicija,minor,pass,final,51,True
2025-04-10,L3,Nike,ZoomX Carbon Plate Insert,INS_09,materijal oštećen,critical,scrap,inline,54,False
2025-11-28,L8,Crocs,Bayaband Slide Upper,INS_08,materijal oštećen,major,rework,inline,57,True
2025-05-14,L4,Crocs,Classic Clog Strap Assembly,INS_13,3D knit greška,major,rework,incoming,49,False
2025-05-14,L6,Decathlon,Kalenji Trail Sole Unit,INS_10,đon delaminacija,critical,scrap,inline,51,False
2025-03-21,L3,Nike,Vaporfly Engineered Mesh,INS_08,boja odstupa,minor,rework,final,29,True
2026-02-05,L8,Nike,ZoomX Carbon Plate Insert,INS_12,ljepilo vidljivo,major,rework,customer_return,38,False
2025-06-20,L3,Nike,Dunk Low Textile Upper,INS_05,đon delaminacija,critical,scrap,inline,50,False
2025-09-09,L4,Crocs,LiteRide Insole Unit,INS_13,šav neravnomjeran,minor,pass,final,35,False
2025-05-05,L5,Crocs,LiteRide Insole Unit,INS_07,3D knit greška,minor,pass,final,38,True
2025-03-03,L1,Nike,Pegasus 3D Knit Collar,INS_14,ljepilo vidljivo,minor,pass,final,61,True
2025-03-28,L1,Nike,Pegasus 3D Knit Collar,INS_03,boja odstupa,minor,pass,final,43,True
2025-06-18,L3,Nike,Pegasus 3D Knit Collar,INS_14,šav neravnomjeran,major,pass,final,45,True
2025-05-14,L3,Nike,Dunk Low Textile Upper,INS_10,šav neravnomjeran,minor,pass,inline,49,True
2025-10-02,L2,Nike,Air Max Flyknit Upper,INS_08,šav neravnomjeran,minor,pass,final,28,True
2025-04-18,L1,Nike,Air Max Flyknit Upper,INS_13,šav neravnomjeran,major,rework,inline,67,False
2025-03-14,L1,Nike,Dunk Low Textile Upper,INS_10,ljepilo vidljivo,major,rework,final,58,True
2025-03-14,L7,Decathlon,Kalenji Trail Sole Unit,INS_08,boja odstupa,major,scrap,incoming,68,False
2026-02-13,L3,Nike,Air Max Flyknit Upper,INS_14,boja odstupa,critical,scrap,final,54,False
2025-09-23,L1,Nike,Air Max Flyknit Upper,INS_06,šav neravnomjeran,minor,pass,final,54,True
2025-10-20,L3,Nike,Dunk Low Textile Upper,INS_11,boja odstupa,minor,pass,customer_return,33,True
2025-10-15,L7,Nike,Dunk Low Textile Upper,INS_04,šav neravnomjeran,minor,pass,final,49,True
2025-04-11,L8,Nike,Dunk Low Textile Upper,INS_12,logo pozicija,major,rework,final,72,True
2025-05-21,L1,Nike,Air Max Flyknit Upper,INS_08,ljepilo vidljivo,minor,pass,final,48,True
2026-01-19,L4,Nike,ZoomX Carbon Plate Insert,INS_15,boja odstupa,critical,scrap,final,42,False
2025-10-13,L8,Nike,Dunk Low Textile Upper,INS_11,logo pozicija,major,pass,final,54,False
2025-06-12,L4,Crocs,Bayaband Slide Upper,INS_12,dimenzija van tolerancije,critical,scrap,inline,30,True
2025-09-30,L6,Decathlon,Kalenji Trail Sole Unit,INS_11,boja odstupa,major,rework,inline,32,False
2025-10-07,L1,Nike,Dunk Low Textile Upper,INS_01,boja odstupa,major,rework,final,37,True
2025-08-26,L8,Decathlon,Kalenji Trail Sole Unit,INS_13,ljepilo vidljivo,critical,scrap,inline,59,False
2025-07-09,L2,Nike,Vaporfly Engineered Mesh,INS_10,šav neravnomjeran,major,rework,inline,54,True
2025-05-08,L2,Nike,ZoomX Carbon Plate Insert,INS_14,šav neravnomjeran,major,rework,inline,51,True
2026-01-02,L1,Nike,ZoomX Carbon Plate Insert,INS_06,ljepilo vidljivo,minor,pass,final,48,False
2025-11-04,L2,Nike,Air Max Flyknit Upper,INS_13,šav neravnomjeran,major,rework,final,68,True
2025-11-10,L1,Nike,Air Max Flyknit Upper,INS_08,ljepilo vidljivo,major,rework,final,39,False
2025-11-03,L3,Nike,Vaporfly Engineered Mesh,INS_12,ljepilo vidljivo,major,pass,final,50,False
2025-05-22,L7,Decathlon,Quechua Hiking Upper,INS_03,dimenzija van tolerancije,major,scrap,inline,29,False
2025-07-02,L4,Crocs,Bayaband Slide Upper,INS_11,ljepilo vidljivo,minor,pass,incoming,44,False
2025-05-16,L6,Decathlon,Kiprun Carbon Plate,INS_15,šav neravnomjeran,critical,scrap,inline,62,False
2025-11-14,L4,Crocs,Bayaband Slide Upper,INS_11,logo pozicija,major,rework,incoming,36,True
2025-04-03,L5,Decathlon,Kalenji Trail Sole Unit,INS_01,dimenzija van tolerancije,critical,scrap,final,53,True
2025-10-30,L5,Crocs,Classic Clog Strap Assembly,INS_11,ljepilo vidljivo,minor,pass,final,45,False
2025-10-31,L5,Crocs,LiteRide Insole Unit,INS_11,šav neravnomjeran,critical,scrap,final,53,True
2025-03-18,L4,Crocs,Bayaband Slide Upper,INS_13,šav neravnomjeran,major,scrap,inline,54,True
2025-03-12,L5,Crocs,LiteRide Insole Unit,INS_12,šav neravnomjeran,major,scrap,final,41,True
2025-06-12,L8,Nike,Vaporfly Engineered Mesh,INS_01,šav neravnomjeran,minor,rework,final,45,True
2025-11-06,L4,Crocs,Classic Clog Strap Assembly,INS_14,ljepilo vidljivo,major,scrap,final,42,True
2025-04-21,L1,Nike,Pegasus 3D Knit Collar,INS_10,boja odstupa,minor,pass,incoming,45,True
2025-04-11,L3,Nike,Air Max Flyknit Upper,INS_09,dimenzija van tolerancije,minor,pass,final,55,False
2025-04-01,L3,Nike,Vaporfly Engineered Mesh,INS_10,šav neravnomjeran,major,scrap,inline,44,False
2025-08-19,L4,Crocs,Bayaband Slide Upper,INS_03,materijal oštećen,minor,pass,inline,28,False
2025-06-12,L4,Crocs,Bayaband Slide Upper,INS_01,ljepilo vidljivo,minor,pass,final,29,False
2025-05-22,L5,Crocs,Classic Clog Strap Assembly,INS_08,materijal oštećen,critical,scrap,final,49,False
2025-12-26,L2,Nike,ZoomX Carbon Plate Insert,INS_15,đon delaminacija,major,scrap,final,37,False
2025-03-20,L5,Crocs,Classic Clog Strap Assembly,INS_12,materijal oštećen,critical,scrap,inline,32,True
2025-04-04,L8,Decathlon,Kalenji Trail Sole Unit,INS_09,đon delaminacija,minor,pass,final,34,True
2025-07-16,L4,Crocs,Bayaband Slide Upper,INS_04,materijal oštećen,major,scrap,customer_return,46,True
2025-09-17,L7,Decathlon,Kalenji Trail Sole Unit,INS_11,ljepilo vidljivo,minor,pass,final,54,True
2025-04-01,L2,Nike,Air Max Flyknit Upper,INS_08,ljepilo vidljivo,major,scrap,incoming,26,True
2025-04-07,L6,Decathlon,Kiprun Carbon Plate,INS_08,šav neravnomjeran,critical,scrap,final,58,True
2025-05-08,L3,Nike,ZoomX Carbon Plate Insert,INS_01,materijal oštećen,minor,pass,inline,45,True
2025-07-25,L8,Nike,Pegasus 3D Knit Collar,INS_14,đon delaminacija,critical,scrap,final,44,True
2025-06-30,L2,Nike,Air Max Flyknit Upper,INS_01,ljepilo vidljivo,minor,pass,final,38,True
2025-08-14,L7,Crocs,Bayaband Slide Upper,INS_02,šav neravnomjeran,major,scrap,inline,54,False
2026-02-06,L2,Nike,Dunk Low Textile Upper,INS_09,materijal oštećen,major,rework,inline,32,True
2025-05-20,L7,Decathlon,Kalenji Trail Sole Unit,INS_13,3D knit greška,minor,rework,inline,21,False
2025-11-06,L4,Crocs,Classic Clog Strap Assembly,INS_10,đon delaminacija,critical,scrap,customer_return,48,True
2025-04-24,L1,Nike,ZoomX Carbon Plate Insert,INS_08,3D knit greška,major,rework,inline,47,True
2025-10-28,L4,Decathlon,Kiprun Carbon Plate,INS_12,materijal oštećen,critical,scrap,final,55,False
2025-11-26,L7,Decathlon,Quechua Hiking Upper,INS_08,ljepilo vidljivo,major,scrap,final,50,True
2025-05-13,L4,Crocs,LiteRide Insole Unit,INS_07,materijal oštećen,major,rework,incoming,46,False
2025-04-30,L4,Crocs,Classic Clog Strap Assembly,INS_08,šav neravnomjeran,minor,pass,final,35,True
2025-10-01,L1,Nike,Air Max Flyknit Upper,INS_05,materijal oštećen,critical,scrap,inline,36,True
2025-03-03,L2,Nike,Pegasus 3D Knit Collar,INS_10,ljepilo vidljivo,minor,pass,incoming,58,True
2025-06-24,L3,Crocs,LiteRide Insole Unit,INS_01,šav neravnomjeran,critical,rework,final,59,False
2026-02-02,L7,Decathlon,Kalenji Trail Sole Unit,INS_08,boja odstupa,critical,scrap,final,59,True
2025-05-05,L3,Nike,ZoomX Carbon Plate Insert,INS_12,3D knit greška,major,rework,inline,35,True
2025-05-22,L8,Decathlon,Kalenji Trail Sole Unit,INS_07,ljepilo vidljivo,minor,pass,final,52,True
2025-09-08,L1,Nike,Vaporfly Engineered Mesh,INS_03,đon delaminacija,critical,scrap,final,33,True
2025-09-15,L3,Nike,Vaporfly Engineered Mesh,INS_02,šav neravnomjeran,minor,pass,final,47,True
2025-07-29,L7,Decathlon,Quechua Hiking Upper,INS_07,ljepilo vidljivo,minor,pass,final,31,True
2025-10-09,L2,Nike,Pegasus 3D Knit Collar,INS_09,đon delaminacija,critical,scrap,final,33,False
2025-06-11,L1,Nike,Dunk Low Textile Upper,INS_05,boja odstupa,major,rework,final,45,True
2025-06-24,L2,Nike,Air Max Flyknit Upper,INS_15,ljepilo vidljivo,minor,pass,final,55,False
2025-04-01,L6,Decathlon,Kalenji Trail Sole Unit,INS_12,šav neravnomjeran,major,scrap,inline,55,True
2025-08-29,L1,Nike,Pegasus 3D Knit Collar,INS_02,đon delaminacija,major,rework,inline,41,False
2025-05-09,L8,Nike,Dunk Low Textile Upper,INS_05,šav neravnomjeran,major,rework,final,66,True
2025-03-06,L8,Nike,Vaporfly Engineered Mesh,INS_15,šav neravnomjeran,major,rework,final,45,False
2025-07-03,L1,Nike,Vaporfly Engineered Mesh,INS_01,materijal oštećen,minor,pass,final,38,False
2026-02-27,L4,Crocs,LiteRide Insole Unit,INS_09,ljepilo vidljivo,minor,pass,incoming,38,True
2025-10-31,L2,Nike,Air Max Flyknit Upper,INS_15,materijal oštećen,minor,rework,final,67,False
2025-07-31,L1,Decathlon,Kiprun Carbon Plate,INS_02,đon delaminacija,major,scrap,inline,61,False
2025-07-11,L1,Nike,Air Max Flyknit Upper,INS_12,boja odstupa,minor,rework,inline,42,True
2025-10-01,L7,Decathlon,Quechua Hiking Upper,INS_05,3D knit greška,minor,pass,incoming,38,True
2025-03-31,L1,Nike,Dunk Low Textile Upper,INS_07,materijal oštećen,minor,pass,inline,52,True
2026-02-27,L4,Crocs,Bayaband Slide Upper,INS_04,materijal oštećen,major,pass,inline,46,True
